brand;brands_id;model;models_id;market_price;year
NISSAN;9;Micra;21;180000;2013
NISSAN;9;Qashqai;78;180000;2008
NISSAN;9;Micra;21;180000;2013
TOYOTA;11;Corolla;852;180000;2011
KIA;28;Rio;749;180000;2012
KIA;28;Soul;1034;180000;2010
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Cerato;194;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Cerato;194;180000;2011
KIA;28;Rio;749;180000;2013
KIA;28;CERATO KOUP;1343;180000;2011
KIA;28;Rio;749;180000;2012
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2012
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2012
KIA;28;Rio;749;180000;2012
KIA;28;Rio;749;180000;2012
KIA;28;Rio;749;180000;2013
KIA;28;Soul;1034;180000;2010
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2012
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2012
KIA;28;Cerato;194;180000;2011
KIA;28;Cerato;194;180000;2011
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2013
KIA;28;Soul;1034;180000;2010
KIA;28;Rio;749;180000;2013
KIA;28;CERATO KOUP;1343;180000;2011
KIA;28;Rio;749;180000;2011
KIA;28;Rio;749;180000;2012
KIA;28;Rio;749;180000;2012
KIA;28;Rio;749;180000;2012
KIA;28;Rio;749;180000;2013
KIA;28;Rio;749;180000;2012
RENAULT;7;Logan;1076;179148;2014
CHEVROLET;6;Cruze;1284;178000;2013
CHEVROLET;6;AVEO;1320;178000;2014
CHEVROLET;6;AVEO;1320;178000;2014
CHEVROLET;6;AVEO;1320;178000;2014
CHEVROLET;6;Cruze;1284;177000;2011
CHEVROLET;6;Cruze;1284;175000;2013
CHEVROLET;6;Cruze;1284;175000;2013
CHEVROLET;6;Cruze;1284;175000;2013
CHEVROLET;6;Cruze;1284;175000;2013
CHEVROLET;6;Cruze;1284;175000;2013
CHEVROLET;6;Cruze;1284;175000;2011
CHEVROLET;6;Cruze;1284;175000;2011
CHEVROLET;6;Cruze;1284;175000;2013
CHEVROLET;6;Cruze;1284;175000;2013
CHEVROLET;6;Lacetti;100;175000;2012
CHEVROLET;6;Lacetti;100;175000;2012
CHEVROLET;6;Lacetti;100;175000;2012
CHEVROLET;6;Lacetti;100;175000;2012
CHEVROLET;6;Lacetti;100;175000;2012
RENAULT;7;Sandero;1495;175000;2013
RENAULT;7;Fluence;1555;175000;2012
RENAULT;7;Sandero;1495;175000;2013
RENAULT;7;Logan;1076;175000;2013
OPEL;8;Corsa;13;175000;2012
OPEL;8;ASTRA;1225;175000;2012
OPEL;8;Corsa;13;175000;2012
OPEL;8;ASTRA;1225;175000;2013
OPEL;8;ASTRA;1225;175000;2012
NISSAN;9;Micra;21;175000;2013
NISSAN;9;Micra;21;175000;2013
NISSAN;9;Almera;23;175000;2012
TOYOTA;11;Yaris;32;175000;2012
TOYOTA;11;Yaris;32;175000;2013
TOYOTA;11;Yaris;32;175000;2013
TOYOTA;11;Yaris;32;175000;2014
TOYOTA;11;Yaris;32;175000;2012
TOYOTA;11;Yaris;32;175000;2012
TOYOTA;11;Corolla;852;175000;2011
KIA;28;Cerato;194;175000;2011
KIA;28;Cerato;194;175000;2011
KIA;28;Rio;749;175000;2012
KIA;28;Cerato;194;175000;2011
KIA;28;Cerato;194;175000;2011
KIA;28;Cerato;194;175000;2011
KIA;28;Rio;749;175000;2013
KIA;28;Rio;749;175000;2013
KIA;28;Rio;749;175000;2013
KIA;28;Rio;749;175000;2013
KIA;28;Rio;749;175000;2012
KIA;28;Rio;749;175000;2013
KIA;28;Rio;749;175000;2013
KIA;28;CEE`D;2237;175000;2012
KIA;28;Ceed;190;175000;2012
KIA;28;Rio;749;175000;2012
KIA;28;Rio;749;175000;2012
KIA;28;Cerato;194;175000;2011
KIA;28;Cerato;194;175000;2011
KIA;28;Rio;749;175000;2013
KIA;28;Cerato;194;175000;2011
KIA;28;Soul;1034;175000;2012
KIA;28;Rio;749;175000;2013
KIA;28;Rio;749;175000;2013
KIA;28;Rio;749;175000;2012
KIA;28;Rio;749;175000;2012
KIA;28;Rio;749;175000;2011
OPEL;8;Corsa;13;173580;2011
CHEVROLET;6;Cruze;1284;172980;2013
CHEVROLET;6;Lacetti;100;172000;2012
RENAULT;7;Logan;1076;171274;2014
CHEVROLET;6;Cruze;1284;171000;2011
CHEVROLET;6;Cruze;1284;171000;2011
CHEVROLET;6;Cruze;1284;171000;2011
CHEVROLET;6;Cruze;1284;171000;2011
NISSAN;9;Tiida;177;171000;2012
KIA;28;Rio;749;171000;2013
KIA;28;Rio;749;171000;2013
KIA;28;Rio;749;171000;2013
KIA;28;Rio;749;171000;2012
KIA;28;Rio;749;171000;2013
KIA;28;Rio;749;171000;2013
KIA;28;Rio;749;171000;2013
KIA;28;Rio;749;171000;2013
CHEVROLET;6;Cruze;1284;170000;2011
CHEVROLET;6;Cruze;1284;170000;2011
CHEVROLET;6;AVEO;1320;170000;2012
CHEVROLET;6;Cruze;1284;170000;2011
CHEVROLET;6;Cruze;1284;170000;2011
CHEVROLET;6;AVEO;1320;170000;2012
CHEVROLET;6;Lacetti;100;170000;2012
CHEVROLET;6;Cruze;1284;170000;2011
CHEVROLET;6;Cruze;1284;170000;2011
CHEVROLET;6;Cruze;1284;170000;2011
CHEVROLET;6;AVEO;1320;170000;2013
CHEVROLET;6;Cruze;1284;170000;2011
CHEVROLET;6;Cruze;1284;170000;2011
CHEVROLET;6;Cruze;1284;170000;2011
CHEVROLET;6;Cruze;1284;170000;2011
CHEVROLET;6;Cruze;1284;170000;2011
CHEVROLET;6;Cruze 1.8;2186;170000;2011
CHEVROLET;6;Cruze;1284;170000;2011
CHEVROLET;6;NIVA;11;170000;2013
CHEVROLET;6;Cruze;1284;170000;2011
CHEVROLET;6;Lacetti;100;170000;2012
CHEVROLET;6;Cruze;1284;170000;2011
CHEVROLET;6;Cruze;1284;170000;2011
CHEVROLET;6;AVEO;1320;170000;2013
CHEVROLET;6;AVEO;1320;170000;2011
CHEVROLET;6;LACETTI NF19B;2141;170000;2012
CHEVROLET;6;Lacetti;100;170000;2012
CHEVROLET;6;Lacetti;100;170000;2012
CHEVROLET;6;Lacetti;100;170000;2012
CHEVROLET;6;Lacetti 1.8;2855;170000;2012
CHEVROLET;6;Lacetti;100;170000;2012
CHEVROLET;6;AVEO;1320;170000;2013
CHEVROLET;6;Lacetti;100;170000;2011
CHEVROLET;6;Lacetti;100;170000;2011
CHEVROLET;6;Lacetti;100;170000;2012
CHEVROLET;6;Lacetti;100;170000;2012
CHEVROLET;6;LACETTI NF19B;2141;170000;2012
CHEVROLET;6;Lacetti;100;170000;2011
OPEL;8;ASTRA;1225;170000;2012
OPEL;8;ASTRA;1225;170000;2012
OPEL;8;ASTRA;1225;170000;2012
OPEL;8;ASTRA;1225;170000;2012
OPEL;8;ASTRA;1225;170000;2012
OPEL;8;ASTRA;1225;170000;2012
OPEL;8;ASTRA;1225;170000;2012
OPEL;8;ASTRA;1225;170000;2012
NISSAN;9;Almera Classic;188;170000;2012
TOYOTA;11;Yaris;32;170000;2013
TOYOTA;11;Yaris;32;170000;2013
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2012
KIA;28;Soul;1034;170000;2012
KIA;28;Rio;749;170000;2013
KIA;28;Venga;1657;170000;2012
KIA;28;Venga;1657;170000;2012
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Soul;1034;170000;2012
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2012
KIA;28;Soul;1034;170000;2012
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2013
KIA;28;Soul;1034;170000;2012
KIA;28;Venga;1657;170000;2012
KIA;28;Picanto;747;170000;2011
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Venga;1657;170000;2012
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2012
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2013
KIA;28;Soul;1034;170000;2012
KIA;28;Soul;1034;170000;2012
KIA;28;Rio;749;170000;2013
KIA;28;Rio;749;170000;2011
KIA;28;Ceed;190;170000;2008
KIA;28;Rio;749;169000;2012
KIA;28;Rio;749;169000;2013
KIA;28;Rio;749;169000;2013
KIA;28;Rio;749;169000;2013
KIA;28;Rio;749;168000;2013
KIA;28;Rio;749;168000;2013
KIA;28;Rio;749;168000;2013
KIA;28;Rio;749;168000;2013
KIA;28;Rio;749;168000;2013
KIA;28;Rio;749;168000;2013
KIA;28;Rio;749;168000;2013
KIA;28;Rio;749;168000;2013
KIA;28;Rio;749;168000;2013
KIA;28;Rio;749;168000;2013
OPEL;8;Astra H;38;167055;2012
NISSAN;9;Tiida;177;167000;2012
NISSAN;9;Tiida;177;167000;2012
KIA;28;Picanto;747;166026;2012
KIA;28;Picanto;747;166026;2012
KIA;28;Picanto;747;166026;2012
CHEVROLET;6;Lacetti;100;165356;2012
CHEVROLET;6;Lacetti;100;165000;2012
CHEVROLET;6;AVEO;1320;165000;2012
CHEVROLET;6;AVEO;1320;165000;2013
CHEVROLET;6;Lacetti;100;165000;2012
CHEVROLET;6;AVEO;1320;165000;2013
CHEVROLET;6;AVEO;1320;165000;2013
CHEVROLET;6;Lacetti;100;165000;2012
CHEVROLET;6;Lacetti;100;165000;2012
CHEVROLET;6;Lacetti;100;165000;2012
CHEVROLET;6;Lacetti;100;165000;2012
CHEVROLET;6;Lacetti;100;165000;2012
CHEVROLET;6;Lacetti;100;165000;2012
CHEVROLET;6;Lacetti;100;165000;2011
CHEVROLET;6;Lacetti;100;165000;2011
CHEVROLET;6;Lacetti;100;165000;2012
CHEVROLET;6;Lacetti;100;165000;2012
CHEVROLET;6;Lacetti;100;165000;2012
CHEVROLET;6;Lacetti;100;165000;2012
CHEVROLET;6;Lacetti;100;165000;2012
CHEVROLET;6;Lacetti;100;165000;2012
CHEVROLET;6;Lacetti;100;165000;2012
OPEL;8;Corsa;13;165000;2011
NISSAN;9;Note;27;165000;2011
TOYOTA;11;Corolla;852;165000;2011
KIA;28;Soul;1034;165000;2012
KIA;28;Rio;749;165000;2012
KIA;28;Rio;749;165000;2012
KIA;28;Picanto;747;165000;2012
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2013
KIA;28;Picanto;747;165000;2013
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2013
KIA;28;Picanto;747;165000;2011
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2012
KIA;28;Rio;749;165000;2012
KIA;28;Soul;1034;165000;2011
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2012
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2012
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2013
KIA;28;Soul;1034;165000;2011
KIA;28;Soul;1034;165000;2012
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2013
KIA;28;Rio;749;165000;2012
KIA;28;Rio;749;164000;2012
KIA;28;Rio;749;164000;2012
KIA;28;Rio;749;164000;2012
KIA;28;Rio;749;164000;2012
CHEVROLET;6;Cruze;1284;163000;2011
CHEVROLET;6;Cruze;1284;163000;2011
CHEVROLET;6;Cruze;1284;163000;2011
CHEVROLET;6;Cruze;1284;163000;2011
CHEVROLET;6;Cruze;1284;163000;2011
CHEVROLET;6;Cruze;1284;163000;2011
CHEVROLET;6;AVEO;1320;162525;2012
CHEVROLET;6;AVEO;1320;161000;2013
CHEVROLET;6;Lacetti;100;160000;2012
CHEVROLET;6;Lacetti;100;160000;2012
CHEVROLET;6;Lacetti;100;160000;2012
CHEVROLET;6;AVEO;1320;160000;2013
CHEVROLET;6;Cruze 1.8;2186;160000;2011
CHEVROLET;6;AVEO;1320;160000;2013
CHEVROLET;6;AVEO;1320;160000;2013
CHEVROLET;6;AVEO;1320;160000;2013
CHEVROLET;6;AVEO;1320;160000;2013
CHEVROLET;6;AVEO;1320;160000;2013
CHEVROLET;6;AVEO;1320;160000;2013
CHEVROLET;6;AVEO;1320;160000;2013
CHEVROLET;6;AVEO;1320;160000;2013
CHEVROLET;6;AVEO;1320;160000;2013
CHEVROLET;6;AVEO;1320;160000;2013
CHEVROLET;6;Cruze;1284;160000;2010
CHEVROLET;6;AVEO;1320;160000;2012
CHEVROLET;6;Lacetti;100;160000;2012
CHEVROLET;6;Lacetti;100;160000;2012
CHEVROLET;6;Cruze;1284;160000;2010
CHEVROLET;6;Lacetti;100;160000;2012
CHEVROLET;6;Cruze 1.8;2186;160000;2011
CHEVROLET;6;AVEO;1320;160000;2013
CHEVROLET;6;AVEO;1320;160000;2013
CHEVROLET;6;AVEO;1320;160000;2013
CHEVROLET;6;AVEO;1320;160000;2012
CHEVROLET;6;Lacetti;100;160000;2012
CHEVROLET;6;AVEO;1320;160000;2010
CHEVROLET;6;AVEO;1320;160000;2011
CHEVROLET;6;AVEO;1320;160000;2011
CHEVROLET;6;AVEO;1320;160000;2011
CHEVROLET;6;Lacetti;100;160000;2012
CHEVROLET;6;Lacetti;100;160000;2012
CHEVROLET;6;Lacetti;100;160000;2012
CHEVROLET;6;AVEO;1320;160000;2011
CHEVROLET;6;AVEO;1320;160000;2011
CHEVROLET;6;AVEO;1320;160000;2011
CHEVROLET;6;AVEO;1320;160000;2012
CHEVROLET;6;Lacetti;100;160000;2012
CHEVROLET;6;AVEO;1320;160000;2012
CHEVROLET;6;Lacetti;100;160000;2012
CHEVROLET;6;Lacetti;100;160000;2012
CHEVROLET;6;Lacetti;100;160000;2012
RENAULT;7;Sandero;1495;160000;2013
RENAULT;7;Sandero;1495;160000;2013
OPEL;8;ASTRA;1225;160000;2011
OPEL;8;Corsa;13;160000;2012
OPEL;8;ASTRA;1225;160000;2012
OPEL;8;Astra Classic;12;160000;2012
OPEL;8;Vectra;37;160000;2007
OPEL;8;Vectra;37;160000;2007
OPEL;8;Corsa;13;160000;2009
OPEL;8;ASTRA;1225;160000;2003
NISSAN;9;Note;27;160000;2012
TOYOTA;11;Corolla;852;160000;2012
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Soul;1034;160000;2010
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2012
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Venga;1657;160000;2011
KIA;28;Picanto;747;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Venga;1657;160000;2011
KIA;28;Picanto;747;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Picanto;747;160000;2013
KIA;28;Rio;749;160000;2013
KIA;28;Soul;1034;160000;2010
KIA;28;Rio;749;160000;2011
KIA;28;Soul;1034;159000;2012
KIA;28;Rio;749;158000;2013
KIA;28;Rio;749;158000;2013
CHEVROLET;6;Lacetti;100;157500;2012
CHEVROLET;6;Lacetti 1.8;2855;157500;2012
KIA;28;Rio;749;157000;2012
CHEVROLET;6;AVEO;1320;155000;2013
CHEVROLET;6;AVEO;1320;155000;2013
CHEVROLET;6;Lacetti;100;155000;2012
CHEVROLET;6;Lacetti;100;155000;2012
CHEVROLET;6;Lacetti;100;155000;2012
CHEVROLET;6;AVEO 1.6;2556;155000;2013
CHEVROLET;6;AVEO;1320;155000;2013
CHEVROLET;6;Lacetti;100;155000;2012
CHEVROLET;6;Cruze;1284;155000;2010
CHEVROLET;6;Lacetti;100;155000;2011
CHEVROLET;6;AVEO;1320;155000;2013
CHEVROLET;6;Lacetti;100;155000;2012
CHEVROLET;6;Lacetti;100;155000;2012
CHEVROLET;6;Lacetti;100;155000;2012
CHEVROLET;6;Lacetti;100;155000;2011
CHEVROLET;6;Lacetti;100;155000;2011
RENAULT;7;Duster;1665;155000;2011
OPEL;8;ASTRA;1225;155000;2011
OPEL;8;Astra H;38;155000;2011
OPEL;8;ASTRA;1225;155000;2011
NISSAN;9;Micra;21;155000;2013
KIA;28;Rio;749;155000;2012
KIA;28;Rio;749;155000;2012
KIA;28;Rio;749;155000;2013
KIA;28;Rio;749;155000;2013
KIA;28;Rio;749;155000;2013
KIA;28;Rio;749;155000;2012
KIA;28;Rio;749;155000;2011
KIA;28;Venga;1657;155000;2012
KIA;28;Rio;749;155000;2013
KIA;28;Cerato;194;155000;2010
KIA;28;Rio;749;155000;2012
KIA;28;Rio;749;155000;2012
KIA;28;Rio;749;155000;2011
CHEVROLET;6;AVEO;1320;154000;2013
CHEVROLET;6;Lacetti;100;154000;2012
KIA;28;Soul;1034;153340;2012
CHEVROLET;6;AVEO;1320;152000;2013
CHEVROLET;6;AVEO;1320;152000;2013
CHEVROLET;6;AVEO;1320;152000;2013
CHEVROLET;6;AVEO;1320;152000;2013
CHEVROLET;6;AVEO;1320;152000;2013
CHEVROLET;6;AVEO;1320;152000;2013
CHEVROLET;6;AVEO;1320;152000;2013
CHEVROLET;6;AVEO;1320;152000;2013
CHEVROLET;6;AVEO;1320;152000;2013
CHEVROLET;6;AVEO 1.6;2556;152000;2013
CHEVROLET;6;AVEO;1320;152000;2013
CHEVROLET;6;AVEO;1320;152000;2013
CHEVROLET;6;AVEO;1320;152000;2013
CHEVROLET;6;AVEO;1320;152000;2013
CHEVROLET;6;AVEO;1320;152000;2013
CHEVROLET;6;AVEO;1320;152000;2013
CHEVROLET;6;Lacetti;100;151296;2012
CHEVROLET;6;Lacetti;100;151296;2012
CHEVROLET;6;Lacetti;100;151000;2012
CHEVROLET;6;AVEO;1320;151000;2013
CHEVROLET;6;AVEO;1320;151000;2013
CHEVROLET;6;Lacetti;100;151000;2012
CHEVROLET;6;Lacetti;100;151000;2012
TOYOTA;11;Auris;99;150010;2008
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;AVEO;1320;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;LACETTI NF19B;2141;150000;2012
CHEVROLET;6;AVEO;1320;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;AVEO;1320;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;AVEO;1320;150000;2013
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;AVEO;1320;150000;2012
CHEVROLET;6;AVEO;1320;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;AVEO;1320;150000;2012
CHEVROLET;6;Lacetti;100;150000;2011
CHEVROLET;6;AVEO;1320;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;AVEO;1320;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;AVEO;1320;150000;2013
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2010
CHEVROLET;6;Lacetti;100;150000;2011
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;NIVA;11;150000;2011
CHEVROLET;6;Lacetti;100;150000;2011
CHEVROLET;6;AVEO;1320;150000;2011
CHEVROLET;6;AVEO;1320;150000;2011
CHEVROLET;6;AVEO;1320;150000;2012
CHEVROLET;6;NIVA;11;150000;2011
CHEVROLET;6;Lacetti;100;150000;2012
CHEVROLET;6;AVEO;1320;150000;2011
RENAULT;7;Sandero;1495;150000;2012
OPEL;8;Corsa;13;150000;2011
OPEL;8;Astra H;38;150000;2011
OPEL;8;ASTRA;1225;150000;2011
OPEL;8;ASTRA;1225;150000;2013
KIA;28;Rio;749;150000;2012
KIA;28;Rio;749;150000;2012
KIA;28;Rio;749;150000;2012
KIA;28;Rio;749;150000;2012
KIA;28;Rio;749;150000;2012
KIA;28;Rio;749;150000;2012
KIA;28;Rio;749;150000;2012
KIA;28;Rio;749;150000;2012
KIA;28;Rio;749;150000;2012
KIA;28;Rio;749;150000;2012
KIA;28;Rio;749;150000;2012
KIA;28;Picanto;747;150000;2012
KIA;28;Soul;1034;150000;2012
KIA;28;Picanto;747;150000;2013
KIA;28;Picanto;747;150000;2013
KIA;28;Rio;749;150000;2012
KIA;28;Rio;749;150000;2013
KIA;28;Rio;749;150000;2012
KIA;28;Rio;749;150000;2011
KIA;28;Rio;749;150000;2011
KIA;28;Rio;749;150000;2012
KIA;28;Rio;749;150000;2012
KIA;28;Rio;749;150000;2012
KIA;28;Picanto;747;150000;2012
KIA;28;Rio;749;150000;2012
KIA;28;Picanto;747;150000;2013
KIA;28;Rio;749;150000;2012
KIA;28;Rio;749;150000;2013
KIA;28;Picanto;747;150000;2012
KIA;28;Rio;749;150000;2013
KIA;28;Rio;749;150000;2012
KIA;28;Rio;749;150000;2012
KIA;28;Rio;749;150000;2011
KIA;28;Rio;749;150000;2012
KIA;28;Sportage;751;150000;2008
KIA;28;Rio;749;149000;2012
KIA;28;Rio;749;149000;2012
KIA;28;Rio;749;149000;2012
